ip,state,whois_country,whois_info,shodan_country,shodan_os,shodan_vulns,shodan_bluekeep,,scan patched,scan vulnerable,offline,
62.234.143.47,vulnerable,CN,TENCENT-CN,CN,,,FALSE,,,,,
88.27.26.54,vulnerable,ES,RIMA,ES,,[u'CVE-2019-0708'],TRUE,,,,,
118.119.44.15,vulnerable,CN,CHINANET-SC,CN,,,FALSE,,,,,
47.105.219.220,patched,CN,ALISOFT,,,,FALSE,,,,,
119.145.107.104,offline,CN,CHINANET-GD,CN,,,FALSE,,,,,
162.218.242.253,patched,US,VIRTUALVM,US,,"[u'CVE-2010-1899', u'CVE-2019-0708', u'CVE-2010-2730', u'CVE-2010-3972', u'CVE-2012-2531', u'CVE-2012-2532', u'CVE-2010-1256']",TRUE,,,,,
18.191.137.1,vulnerable,US,AT-88-Z,US,,[u'CVE-2019-0708'],TRUE,,,,,
180.109.127.149,offline,CN,CHINANET-JS,CN,,,FALSE,,,,,
121.199.35.189,patched,CN,ALISOFT,CN,,,FALSE,,,,,
49.235.67.145,vulnerable,CN,TencentCloud,CN,,,FALSE,,,,,
50.195.198.100,vulnerable,US,INDIANA-CBC-1,,,,FALSE,,,,,
54.183.0.109,vulnerable,US,AMAZON-2011L,US,,[u'CVE-2019-0708'],TRUE,,,,,
120.78.82.190,patched,CN,ALISOFT,,,,FALSE,,,,,
101.132.146.14,patched,CN,ALISOFT,,,,FALSE,,,,,
195.60.250.194,patched,LV,Latvijas-tikli-net,,,,FALSE,,,,,
101.91.113.43,patched,CN,CHINANET-SH,CN,,,FALSE,,,,,
64.62.210.9,patched,US,HURRICANE-4,US,,,FALSE,,,,,
112.126.74.234,vulnerable,CN,ALISOFT,,,,FALSE,,,,,
39.99.145.190,vulnerable,CN,Cloud-Sense_DHCP,CN,,"[u'CVE-2010-1899', u'CVE-2010-2730', u'CVE-2010-3972', u'CVE-2012-2531', u'CVE-2012-2532', u'CVE-2010-1256']",FALSE,,,,,
124.156.183.221,vulnerable,SG,ACEVILLEPTELTD-SG,HK,,,FALSE,,,,,
39.106.58.147,patched,CN,ALISOFT,,,,FALSE,,,,,
119.180.97.49,vulnerable,CN,UNICOM-SD,CN,,,FALSE,,,,,
140.246.5.245,patched,CN,CHINANET-SD,CN,,,FALSE,,,,,
173.0.143.152,patched,US,APYLI-AS,US,,"[u'CVE-2018-10549', u'CVE-2018-10548', u'CVE-2018-10545', u'CVE-2018-10547', u'CVE-2018-10546', u'CVE-2019-9641', u'CVE-2018-19520', u'CVE-2018-19396', u'CVE-2018-19395', u'CVE-2018-12895', u'CVE-2018-19935', u'CVE-2018-20148', u'CVE-2018-17082', u'CVE-2019-9639', u'CVE-2019-9638', u'CVE-2019-9021', u'CVE-2019-9787', u'CVE-2018-20150', u'CVE-2018-20153', u'CVE-2018-20152', u'CVE-2019-9637', u'CVE-2018-14883', u'CVE-2018-10101', u'CVE-2018-20783', u'CVE-2019-6977', u'CVE-2018-20151', u'CVE-2019-8942', u'CVE-2018-15132', u'CVE-2019-9023', u'CVE-2019-9020', u'CVE-2018-20149', u'CVE-2017-16642', u'CVE-2019-9024', u'CVE-2017-1000600', u'CVE-2018-20147', u'CVE-2017-14719']",FALSE,,,,,
119.136.21.194,patched,CN,SZKJY,CN,,[u'CVE-2019-0708'],TRUE,,,,,
129.204.79.25,vulnerable,CN,TENCENT-CN,CN,,[u'CVE-2019-0708'],TRUE,,,,,
193.32.68.69,patched,UA,EURO-NET,UA,Windows 7 Ultimate 7601 Service Pack 1,[u'CVE-2019-0708'],TRUE,,,,,
46.33.175.176,offline,FR,HOSTING-CLIENT2,FR,,,FALSE,,,,,
206.162.224.235,offline,US,UNWIRED-BROADBAND-3,US,,[u'CVE-2019-0708'],TRUE,,,,,
168.255.132.211,offline,MX,,,,,FALSE,,,,,
119.142.71.66,patched,CN,CHINANET-GD,CN,,,FALSE,,,,,
121.204.142.128,patched,CN,FUJIAN-XIAMEN-BTL-FJ,,,,FALSE,,,,,
119.18.207.146,patched,CN,Yakue,CN,,,FALSE,,,,,
172.81.247.113,vulnerable,CN,TENCENT-CN,CN,,,FALSE,,,,,
64.187.180.68,patched,CA,FIBRENOIRE-INTERNET,CA,,,FALSE,,,,,
49.234.217.28,patched,CN,TencentCloud,,,,FALSE,,,,,
217.66.17.20,patched,RU,TVT-NET,,,,FALSE,,,,,
27.150.173.182,patched,CN,CHINANET-FJ,CN,,,FALSE,,,,,
200.49.144.98,vulnerable,AR,,AR,,"[u'CVE-2016-3142', u'CVE-2018-10548', u'CVE-2008-2939', u'CVE-2016-3141', u'CVE-2018-10545', u'CVE-2017-7679', u'CVE-2018-10546', u'CVE-2017-9798', u'CVE-2015-3185', u'CVE-2015-3184', u'CVE-2012-0883', u'CVE-2018-10549', u'CVE-2017-3169', u'CVE-2016-4070', u'CVE-2018-10547', u'CVE-2016-3171', u'CVE-2016-5773', u'CVE-2016-5772', u'CVE-2016-5771', u'CVE-2016-5770', u'CVE-2018-20783', u'CVE-2017-3167', u'CVE-2015-8838', u'CVE-2016-4073', u'CVE-2016-4072', u'CVE-2016-4071', u'CVE-2015-8835', u'CVE-2011-3639', u'CVE-2018-19518', u'CVE-2016-4975', u'CVE-2016-4473', u'CVE-2016-5766', u'CVE-2016-5767', u'CVE-2011-4317', u'CVE-2016-5769', u'CVE-2015-6831', u'CVE-2015-6832', u'CVE-2015-6833', u'CVE-2015-6834', u'CVE-2015-6835', u'CVE-2015-6836', u'CVE-2015-6837', u'CVE-2015-6838', u'CVE-2011-3348', u'CVE-2018-19520', u'CVE-2018-19396', u'CVE-2018-19395', u'CVE-2015-0253', u'CVE-2018-17082', u'CVE-2019-9639', u'CVE-2019-9638', u'CVE-2017-7668', u'CVE-2013-6438', u'CVE-2016-1903', u'CVE-2013-7456', u'CVE-2019-9637', u'CVE-2011-4415', u'CVE-2018-14883', u'CVE-2013-2249', u'CVE-2016-5093', u'CVE-2016-5096', u'CVE-2011-0419', u'CVE-2016-5094', u'CVE-2016-5095', u'CVE-2016-4543', u'CVE-2016-4542', u'CVE-2016-4541', u'CVE-2019-0220', u'CVE-2016-4544', u'CVE-2016-5399', u'CVE-2019-9023', u'CVE-2019-9020', u'CVE-2019-9021', u'CVE-2019-9024', u'CVE-2011-3192', u'CVE-2016-6291', u'CVE-2016-6290', u'CVE-2016-6292', u'CVE-2016-6295', u'CVE-2016-6294', u'CVE-2016-6297', u'CVE-2016-6296', u'CVE-2008-2364', u'CVE-2015-4642', u'CVE-2016-0736', u'CVE-2010-0425', u'CVE-2015-4116', u'CVE-2015-8865', u'CVE-2018-1312', u'CVE-2016-3185', u'CVE-2016-10712', u'CVE-2011-3368', u'CVE-2015-5589', u'CVE-2011-3607', u'CVE-2018-19935', u'CVE-2015-4598', u'CVE-2009-3094', u'CVE-2017-15710', u'CVE-2016-5768', u'CVE-2017-15715', u'CVE-2015-0228', u'CVE-2018-17199', u'CVE-2016-6289', u'CVE-2015-8994', u'CVE-2019-6977', u'CVE-2015-8873', u'CVE-2015-5590', u'CVE-2016-7568', u'CVE-2007-6750', u'CVE-2014-0098', u'CVE-2019-9641', u'CVE-2016-8743', u'CVE-2018-15132', u'CVE-2016-4540', u'CVE-2016-2554', u'CVE-2014-9767', u'CVE-2016-8612', u'CVE-2016-4538', u'CVE-2016-4539', u'CVE-2016-5114', u'CVE-2012-0031', u'CVE-2019-0708', u'CVE-2017-9788', u'CVE-2015-4644', u'CVE-2016-4342', u'CVE-2016-2161', u'CVE-2016-4537', u'CVE-2015-7803', u'CVE-2015-7804', u'CVE-2018-1283', u'CVE-2017-16642']",TRUE,,,,,
121.30.209.227,vulnerable,CN,UNICOM-SX,CN,,,FALSE,,,,,
121.204.199.216,patched,CN,CHINANET-FJ,,,,FALSE,,,,,
140.137.101.68,vulnerable,TW,TANET-BNETA,TW,,,FALSE,,,,,
94.183.59.235,vulnerable,IR,SHTL-NET-ARK-DSL,,,,FALSE,,,,,
106.52.163.219,patched,CN,TencentCloud,CN,,,FALSE,,,,,
168.255.172.88,offline,MX,,,,,FALSE,,,,,
209.208.218.52,patched,US,QTS-209-208-128-0-17,,,,FALSE,,,,,
182.43.141.103,patched,CN,CHINANET-SD,,,,FALSE,,,,,
120.76.222.225,vulnerable,CN,ALISOFT,CN,,,FALSE,,,,,
18.223.156.29,vulnerable,US,AT-88-Z,,,,FALSE,,,,,
118.25.230.191,vulnerable,CN,TENCENT-CN,CN,,,FALSE,,,,,
64.60.136.30,vulnerable,US,TP-64-60-136-0-CUST,,,,FALSE,,,,,
47.92.210.87,patched,CN,ALISOFT,,,,FALSE,,,,,
47.106.170.46,patched,CN,ALISOFT,,,,FALSE,,,,,
207.246.84.9,vulnerable,US,NET-207-246-84-0-23,US,,,FALSE,,,,,
186.214.134.211,vulnerable,BR,144736,BR,,,FALSE,,,,,
39.106.146.45,patched,CN,ALISOFT,CN,,,FALSE,,,,,
119.96.242.137,vulnerable,CN,CHINANET-HB,CN,,,FALSE,,,,,
52.187.6.43,vulnerable,US,MSFT,SG,,"[u'CVE-2018-10549', u'CVE-2014-5459', u'CVE-2018-10545', u'CVE-2014-0118', u'CVE-2018-10546', u'CVE-2017-9798', u'CVE-2014-0207', u'CVE-2015-0231', u'CVE-2015-0232', u'CVE-2015-3184', u'CVE-2013-4248', u'CVE-2014-2497', u'CVE-2010-3972', u'CVE-2018-10547', u'CVE-2018-20783', u'CVE-2019-9637', u'CVE-2015-3185', u'CVE-2016-4975', u'CVE-2013-1824', u'CVE-2012-2531', u'CVE-2012-2532', u'CVE-2013-6420', u'CVE-2013-1643', u'CVE-2014-0098', u'CVE-2018-10548', u'CVE-2010-1899', u'CVE-2018-19520', u'CVE-2018-19396', u'CVE-2016-7478', u'CVE-2013-3735', u'CVE-2012-1171', u'CVE-2014-3523', u'CVE-2018-17082', u'CVE-2019-9639', u'CVE-2019-9638', u'CVE-2013-6438', u'CVE-2013-1635', u'CVE-2010-2730', u'CVE-2018-14883', u'CVE-2013-2249', u'CVE-2017-9788', u'CVE-2014-3597', u'CVE-2011-4718', u'CVE-2014-9912', u'CVE-2014-0237', u'CVE-2014-0226', u'CVE-2014-0231', u'CVE-2019-0220', u'CVE-2014-3515', u'CVE-2014-0238', u'CVE-2014-5120', u'CVE-2019-9023', u'CVE-2019-9020', u'CVE-2019-9021', u'CVE-2019-9024', u'CVE-2014-3587', u'CVE-2016-0736', u'CVE-2018-1312', u'CVE-2012-4558', u'CVE-2014-3669', u'CVE-2014-3668', u'CVE-2018-19935', u'CVE-2013-4636', u'CVE-2013-4635', u'CVE-2017-15710', u'CVE-2017-7679', u'CVE-2017-15715', u'CVE-2018-17199', u'CVE-2019-6977', u'CVE-2014-3478', u'CVE-2014-3479', u'CVE-2014-3670', u'CVE-2015-8994', u'CVE-2019-9641', u'CVE-2016-8743', u'CVE-2018-15132', u'CVE-2014-3487', u'CVE-2014-3480', u'CVE-2010-1256', u'CVE-2014-4721', u'CVE-2016-8612', u'CVE-2013-2110', u'CVE-2012-3499', u'CVE-2018-19395', u'CVE-2014-8109', u'CVE-2016-2161', u'CVE-2018-1283', u'CVE-2017-16642']",FALSE,,,,,
114.215.185.144,patched,CN,ALISOFT,,,,FALSE,,,,,
119.46.148.51,patched,TH,TrueCorporate,TH,,"[u'CVE-2016-3142', u'CVE-2018-10548', u'CVE-2016-3141', u'CVE-2018-10545', u'CVE-2018-10547', u'CVE-2018-10546', u'CVE-2017-9798', u'CVE-2015-0231', u'CVE-2015-3185', u'CVE-2015-3184', u'CVE-2018-10549', u'CVE-2017-3169', u'CVE-2016-4070', u'CVE-2017-7679', u'CVE-2016-3171', u'CVE-2016-5773', u'CVE-2016-5772', u'CVE-2016-5771', u'CVE-2016-5770', u'CVE-2015-8935', u'CVE-2018-20783', u'CVE-2015-4147', u'CVE-2015-2348', u'CVE-2017-3167', u'CVE-2015-8838', u'CVE-2016-4073', u'CVE-2016-4072', u'CVE-2016-4071', u'CVE-2015-8835', u'CVE-2015-0232', u'CVE-2018-19518', u'CVE-2016-4975', u'CVE-2018-1312', u'CVE-2016-4473', u'CVE-2016-5766', u'CVE-2016-5767', u'CVE-2016-5768', u'CVE-2016-5769', u'CVE-2015-2787', u'CVE-2015-6831', u'CVE-2015-6832', u'CVE-2015-6833', u'CVE-2015-6834', u'CVE-2015-6835', u'CVE-2015-6836', u'CVE-2015-6837', u'CVE-2015-6838', u'CVE-2015-3411', u'CVE-2018-19396', u'CVE-2018-19395', u'CVE-2015-3412', u'CVE-2018-17082', u'CVE-2019-9639', u'CVE-2019-9638', u'CVE-2017-7668', u'CVE-2016-1903', u'CVE-2013-7456', u'CVE-2019-9637', u'CVE-2018-14883', u'CVE-2015-4600', u'CVE-2015-4603', u'CVE-2015-4602', u'CVE-2015-4605', u'CVE-2015-4604', u'CVE-2016-5093', u'CVE-2014-9652', u'CVE-2014-9653', u'CVE-2016-5094', u'CVE-2014-8142', u'CVE-2016-4543', u'CVE-2016-4542', u'CVE-2016-4541', u'CVE-2019-0220', u'CVE-2016-4544', u'CVE-2016-5399', u'CVE-2019-9023', u'CVE-2019-9020', u'CVE-2019-9021', u'CVE-2019-9024', u'CVE-2016-6291', u'CVE-2016-6290', u'CVE-2016-6292', u'CVE-2016-6295', u'CVE-2016-6294', u'CVE-2016-6297', u'CVE-2016-6296', u'CVE-2015-4642', u'CVE-2016-0736', u'CVE-2014-3583', u'CVE-2015-4116', u'CVE-2015-8865', u'CVE-2014-9705', u'CVE-2016-3185', u'CVE-2016-10712', u'CVE-2015-5589', u'CVE-2015-0273', u'CVE-2017-15710', u'CVE-2018-19935', u'CVE-2015-4599', u'CVE-2015-4598', u'CVE-2017-15715', u'CVE-2015-2783', u'CVE-2015-3307', u'CVE-2018-17199', u'CVE-2016-6289', u'CVE-2019-6977', u'CVE-2015-8873', u'CVE-2015-5590', u'CVE-2016-5096', u'CVE-2015-4021', u'CVE-2015-4022', u'CVE-2015-4025', u'CVE-2015-4024', u'CVE-2015-4026', u'CVE-2014-9425', u'CVE-2014-9427', u'CVE-2016-5095', u'CVE-2015-8994', u'CVE-2019-9641', u'CVE-2016-8743', u'CVE-2018-15132', u'CVE-2016-4540', u'CVE-2015-4148', u'CVE-2016-2554', u'CVE-2014-9767', u'CVE-2015-2331', u'CVE-2016-4537', u'CVE-2016-7568', u'CVE-2016-4538', u'CVE-2016-4539', u'CVE-2015-3329', u'CVE-2018-19520', u'CVE-2016-5114', u'CVE-2017-9788', u'CVE-2014-8109', u'CVE-2015-4644', u'CVE-2016-4342', u'CVE-2016-2161', u'CVE-2016-8612', u'CVE-2015-7803', u'CVE-2015-7804', u'CVE-2018-1283', u'CVE-2015-3330', u'CVE-2017-16642']",FALSE,,,,,
147.162.177.51,vulnerable,IT,PADOVANET,IT,,,FALSE,,,,,
203.56.252.58,patched,CN,CHINANET-FJ,CN,,,FALSE,,,,,
94.26.63.2,vulnerable,BG,BG-TRAFFIC-20080611,BG,,"[u'CVE-2010-1899', u'CVE-2010-2730', u'MS15-034', u'CVE-2019-0708', u'CVE-2015-1635', u'CVE-2010-3972', u'CVE-2012-2531', u'CVE-2012-2532', u'CVE-2010-1256']",TRUE,,,,,
203.56.24.113,patched,CN,CHINANET-FJ,CN,,,FALSE,,,,,
49.234.75.144,offline,CN,TencentCloud,CN,,,FALSE,,,,,
168.255.234.197,offline,MX,,,,,FALSE,,,,,
58.63.123.170,patched,CN,CHINANET-GD,CN,,"[u'CVE-2010-1899', u'CVE-2010-2730', u'MS15-034', u'CVE-2015-1635', u'CVE-2010-3972', u'CVE-2012-2531', u'CVE-2012-2532', u'CVE-2010-1256']",FALSE,,,,,
198.46.97.238,vulnerable,US,CVNET-0XC62E61E0,US,,,FALSE,,,,,
106.12.122.82,patched,CN,Baidu,CN,,[u'CVE-2019-0708'],TRUE,,,,,
139.196.45.61,vulnerable,CN,ALISOFT,CN,,[u'CVE-2019-0708'],TRUE,,,,,
1.71.143.145,patched,CN,CHINANET-SX,CN,,,FALSE,,,,,
168.255.96.202,offline,MX,,,,,FALSE,,,,,
31.43.150.69,patched,UA,CORBINA-NET-KYIV1,UA,,,FALSE,,,,,
148.72.42.133,vulnerable,US,GO-DADDY-COM-LLC,US,,"[u'CVE-2010-1899', u'CVE-2010-2730', u'CVE-2010-3972', u'CVE-2012-2531', u'CVE-2012-2532', u'CVE-2010-1256']",FALSE,,,,,
220.132.237.216,patched,TW,HINET-NET,TW,,[u'CVE-2019-0708'],TRUE,,,,,
199.193.117.4,vulnerable,US,NOC4HOST,US,,"[u'CVE-2010-1899', u'CVE-2010-2730', u'CVE-2019-0708', u'CVE-2010-3972', u'CVE-2012-2531', u'CVE-2012-2532', u'CVE-2010-1256']",TRUE,,,,,
186.249.227.146,patched,BR,153438,BR,,,FALSE,,,,,
52.9.155.147,vulnerable,US,AT-88-Z,US,,"[u'CVE-2010-1899', u'CVE-2010-2730', u'CVE-2010-3972', u'CVE-2012-2531', u'CVE-2012-2532', u'CVE-2010-1256']",FALSE,,,,,
50.125.242.34,patched,US,FRTR-LEGACY-FTR13,US,,,FALSE,,,,,
223.244.237.126,vulnerable,CN,CHINANET-AH,CN,,[u'CVE-2019-0708'],TRUE,,,,,
72.18.224.142,vulnerable,US,ICU-EYEWARE,US,Windows 7 or 8,"[u'CVE-2010-1899', u'CVE-2010-2730', u'CVE-2010-3972', u'CVE-2012-2531', u'CVE-2012-2532', u'CVE-2010-1256']",FALSE,,,,,
66.132.220.97,patched,CA,66-132-128-0-NET,CA,,"[u'CVE-2010-1899', u'CVE-2010-2730', u'CVE-2010-3972', u'CVE-2012-2531', u'CVE-2012-2532', u'CVE-2010-1256']",FALSE,,,,,
18.221.63.82,vulnerable,US,AT-88-Z,US,,,FALSE,,,,,
83.11.97.220,vulnerable,PL,NEOSTRADA-ADSL,PL,,,FALSE,,,,,
152.136.132.181,vulnerable,CN,TENCENT-CN,CN,,,FALSE,,,,,
218.29.52.204,vulnerable,CN,UNICOM-HA,CN,,,FALSE,,,,,
106.52.220.23,vulnerable,CN,TencentCloud,CN,,,FALSE,,,,,
101.37.76.76,patched,CN,ALISOFT,CN,,"[u'CVE-2010-1899', u'CVE-2010-2730', u'CVE-2010-3972', u'CVE-2012-2531', u'CVE-2012-2532', u'CVE-2010-1256', u'CVE-2015-0204', u'CVE-2015-4000']",FALSE,,,,,
163.10.3.100,offline,AR,,AR,,[u'CVE-2019-0708'],TRUE,,,,,
128.1.42.172,vulnerable,US,ZL-HKG-UCLOUD-0091,,,,FALSE,,,,,
39.97.41.150,vulnerable,CN,Cloud-Sense_DHCP,CN,,"[u'CVE-2010-1899', u'CVE-2010-2730', u'CVE-2010-3972', u'CVE-2012-2531', u'CVE-2012-2532', u'CVE-2010-1256']",FALSE,,,,,
39.106.58.120,vulnerable,CN,ALISOFT,CN,,,FALSE,,,,,
49.51.84.112,patched,CN,TencentCloud,US,,,FALSE,,,,,
49.235.165.81,vulnerable,CN,TencentCloud,CN,,,FALSE,,,,,
8.6.193.113,vulnerable,US,LVLT-CHOOP-1-8-6-193,US,,,FALSE,,,,,
70.167.156.13,patched,US,NETBLK-OC-MILL-70-167-156-0,,,,FALSE,,,,,
188.165.159.94,patched,FR,OVH_53531709,FR,,,FALSE,,,,,
193.112.22.28,patched,CN,TENCENT-CN,CN,,,FALSE,,,,,
180.100.211.120,patched,CN,CHINANET-JS,,,,FALSE,,,,,
187.137.62.39,vulnerable,MX,,MX,,,FALSE,,,,,
18.189.170.34,vulnerable,US,AT-88-Z,US,,,FALSE,,,,,
27.150.27.4,patched,CN,CHINANET-FJ,,,,FALSE,,,,,
122.51.81.141,vulnerable,CN,hitiit,CN,,"[u'CVE-2010-1899', u'CVE-2010-2730', u'CVE-2010-3972', u'CVE-2012-2531', u'CVE-2012-2532', u'CVE-2010-1256']",FALSE,,,,,
87.26.105.237,vulnerable,IT,TELECOM-ADSL-IPTV,IT,,[u'CVE-2019-0708'],TRUE,,,,,
23.228.78.226,patched,US,GLOBAL-FRAG-SERVERS,US,,"[u'CVE-2017-7269', u'CVE-2009-4444', u'CVE-2003-1582', u'CVE-2005-2089', u'CVE-2007-2897', u'CVE-2019-0708', u'CVE-2006-0026', u'CVE-2009-2521', u'CVE-2008-1446', u'CVE-2009-1535', u'CVE-2005-2678', u'CVE-2008-0074', u'CVE-2008-0075', u'CVE-2010-1256', u'CVE-2009-3023', u'CVE-2007-1278', u'CVE-2003-0718', u'CVE-2010-1899']",TRUE,,,,,
73.46.252.204,vulnerable,US,POMPANO-3,US,,[u'CVE-2019-0708'],TRUE,,,,,
49.233.5.123,vulnerable,CN,TencentCloud,CN,,,FALSE,,,,,
113.53.245.67,patched,TH,KitchakanRuamkhaAiThiDi_EsKhio,TH,,[u'CVE-2019-0708'],TRUE,,,,,
91.107.1.10,patched,RU,AVK-NET,RU,,[u'CVE-2019-0708'],TRUE,,,,,
129.204.160.45,patched,CN,TENCENT-CN,CN,,,FALSE,,,,,
129.204.76.208,vulnerable,CN,TENCENT-CN,CN,,,FALSE,,,,,
129.211.61.121,vulnerable,CN,TENCENT-CN,CN,,,FALSE,,,,,
47.244.10.234,patched,US,ALICLOUD-HK,CN,Windows Server 2008 R2 Enterprise 7601 Service Pack 1,,FALSE,,,,,
27.155.85.138,patched,CN,CHINANET-FJ,CN,,,FALSE,,,,,
187.150.140.75,vulnerable,MX,,MX,,,FALSE,,,,,
212.5.197.112,vulnerable,SK,ST-ADSLSTAT197-NET,SK,,,FALSE,,,,,
49.234.223.49,vulnerable,CN,TencentCloud,CN,,,FALSE,,,,,
47.96.225.36,patched,CN,ALISOFT,,,,FALSE,,,,,
64.0.62.179,offline,US,XOXO-64-0-60-0,US,,,FALSE,,,,,
218.6.155.57,vulnerable,CN,CHINANET-SC,CN,,,FALSE,,,,,
104.215.182.242,vulnerable,US,MSFT,,,,FALSE,,,,,
54.183.197.78,vulnerable,US,AMAZON-2011L,US,,[u'CVE-2019-0708'],TRUE,,,,,
47.90.34.75,patched,US,ALICLOUD-HK,HK,,"[u'CVE-2018-15919', u'CVE-2010-1899', u'CVE-2017-15906', u'CVE-2010-2730', u'CVE-2010-3972', u'CVE-2012-2531', u'CVE-2012-2532', u'CVE-2010-1256']",FALSE,,,,,
61.167.125.222,vulnerable,CN,CHANGXING-NETBAR,CN,,,FALSE,,,,,
60.2.17.232,vulnerable,CN,UNICOM-HE,,,,FALSE,,,,,
120.77.6.66,vulnerable,CN,ALISOFT,,,,FALSE,,,,,
120.76.213.148,vulnerable,CN,ALISOFT,CN,,"[u'CVE-2010-1899', u'CVE-2010-2730', u'CVE-2010-3972', u'CVE-2012-2531', u'CVE-2012-2532', u'CVE-2010-1256']",FALSE,,,,,
47.98.155.66,vulnerable,CN,ALISOFT,CN,,"[u'CVE-2010-1899', u'CVE-2010-2730', u'CVE-2010-3972', u'CVE-2012-2531', u'CVE-2012-2532', u'CVE-2010-1256']",FALSE,,,,,
110.185.104.79,patched,CN,CHINANET-SC,,,,FALSE,,,,,
83.234.145.213,vulnerable,RU,VITIM-NET,RU,,[u'CVE-2019-0708'],TRUE,,,,,
148.70.169.228,vulnerable,CN,TENCENT-CN,CN,,,FALSE,,,,,
168.255.115.52,offline,MX,,,,,FALSE,,,,,
13.95.225.147,offline,US,MSFT,NL,,,FALSE,,,,,
104.45.20.134,offline,US,MSFT,NL,,,FALSE,,,,,
166.143.204.19,offline,US,NETBLK-CDPD-B,US,,[u'CVE-2019-0708'],TRUE,,,,,
122.14.192.156,patched,CN,ZLLX,CN,,,FALSE,,,,,
223.247.197.160,vulnerable,CN,CHINANET-AH,CN,,[u'CVE-2019-0708'],TRUE,,,,,
118.25.222.48,patched,CN,TENCENT-CN,,,,FALSE,,,,,
180.101.252.81,vulnerable,CN,CHINANET-JS,,,,FALSE,,,,,
67.53.8.203,patched,US,NET-67-53-8-200-1,,,,FALSE,,,,,
168.255.132.21,offline,MX,,,,,FALSE,,,,,
119.29.0.251,offline,CN,TencentCloud,CN,,,FALSE,,,,,
49.233.43.22,vulnerable,CN,TencentCloud,CN,,,FALSE,,,,,
103.240.180.48,vulnerable,HK,CLOUDIE-HK,HK,,"[u'CVE-2010-1899', u'CVE-2010-2730', u'CVE-2010-3972', u'CVE-2012-2531', u'CVE-2012-2532', u'CVE-2010-1256']",FALSE,,,,,
120.24.167.70,vulnerable,CN,ALISOFT,CN,,"[u'CVE-2017-7679', u'CVE-2017-9798', u'CVE-2018-1312', u'CVE-2018-1333', u'CVE-2018-11763', u'CVE-2019-0197', u'CVE-2019-0196', u'CVE-2019-0211', u'CVE-2017-15710', u'CVE-2017-7668', u'CVE-2017-15715', u'CVE-2016-5387', u'CVE-2018-17199', u'CVE-2017-9788', u'CVE-2017-3167', u'CVE-2016-0736', u'CVE-2017-3169', u'CVE-2016-2161', u'CVE-2019-0220', u'CVE-2016-4975', u'CVE-2018-1283', u'CVE-2016-8740', u'CVE-2016-8743']",FALSE,,,,,
217.149.182.186,vulnerable,RU,medved,RU,,,FALSE,,,,,
47.52.243.171,patched,US,ALICLOUD-HK,,,,FALSE,,,,,
39.108.91.173,patched,CN,ALISOFT,CN,,,FALSE,,,,,
77.226.83.93,vulnerable,ES,AVATARINFORMATICASC,ES,,[u'CVE-2019-0708'],TRUE,,,,,
79.166.226.29,vulnerable,GR,HOL-BROADBAND,GR,,,FALSE,,,,,
78.136.229.9,patched,RU,BIKSPLUS,GB,,[u'CVE-2019-0708'],TRUE,,,,,
185.71.39.17,vulnerable,GB,UK-CFLCOVENTRY-20140925,GB,,"[u'CVE-2010-1899', u'CVE-2010-2730', u'CVE-2010-3972', u'CVE-2012-2531', u'CVE-2012-2532', u'CVE-2010-1256']",FALSE,,,,,
112.112.62.38,offline,CN,CHINANET-YN,CN,,,FALSE,,,,,
106.54.180.224,vulnerable,CN,TencentCloud,CN,,,FALSE,,,,,
190.207.109.76,vulnerable,VE,,,,,FALSE,,,,,
132.232.12.136,vulnerable,CN,TENCENT-CN,CN,,,FALSE,,,,,
129.211.158.103,offline,CN,TENCENT-CN,CN,,,FALSE,,,,,
113.161.165.211,patched,VN,VNPT-VN,VN,,,FALSE,,,,,
87.29.87.102,patched,IT,IT-TIN-20050713,,,,FALSE,,,,,
116.253.209.175,vulnerable,CN,CHINANET-GX,,,,FALSE,,,,,
86.61.176.4,vulnerable,CZ,UNET01-NET,CZ,,,FALSE,,,,,
168.255.216.67,offline,MX,,,,,FALSE,,,,,
59.50.109.126,patched,CN,CHINANET-HI,CN,,,FALSE,,,,,
